j;Ptz;t;K;DA;DB;DC;DD;Y;Pt;Pe;Zg;Zw;PtA;PtB;PtC;PtD;PtS;E;PeA;PeB;PeC;PeD;ZgA;ZwB;ZwC;ZwD;RA;RB;RC;RD
8115.0;426.8;1.1;140.5;1.0;1.0;1.0;1.0;26488.411;426.8;282.453;305.94;2831.259;50.85;90.898;139.0;139.0;-7.052;405.429;45.453;105.0;66.0;66.0;305.94;1117.118;857.07;857.071;0;0;0;0
8116.0;438.0;0.0;140.5;1.0;1.0;1.0;1.0;27744.144;438.0;282.454;305.94;2840.889;50.85;102.098;139.0;139.001;-7.052;398.377;45.453;105.0;66.0;66.0;305.94;1126.746;857.07;857.073;0;0;0;0
8117.0;433.8;-0.1;140.5;1.0;1.0;1.0;1.0;27273.252;433.8;282.453;305.94;2837.276;50.85;97.898;139.0;139.0;-7.052;391.325;45.453;105.0;66.0;66.0;305.94;1123.136;857.07;857.07;0;0;0;0
8118.0;390.1;0.0;140.5;1.0;1.0;1.0;1.0;22188.179;390.1;268.35;305.94;2713.36;50.85;54.198;139.0;139.0;-7.052;384.273;45.453;90.897;66.0;66.0;305.94;999.22;857.07;857.07;0;0;0;0
8119.0;377.8;-0.2;140.5;1.0;1.0;1.0;1.0;21375.669;377.8;257.202;305.941;2600.244;50.85;41.898;139.0;139.0;-7.052;377.221;45.453;79.748;66.0;66.0;305.941;886.104;857.07;857.07;0;0;0;0
8120.0;468.4;-0.2;140.5;1.0;1.0;1.0;1.0;29470.626;468.4;282.358;305.941;2947.237;50.85;132.498;139.0;139.0;-7.052;370.17;45.453;104.904;66.0;66.0;305.941;1233.097;857.07;857.07;0;0;0;0
8121.0;414.2;0.2;161.1;1.0;1.0;1.0;1.0;30705.338;414.2;286.373;305.94;2859.868;50.85;75.913;146.216;139.0;-2.221;367.949;45.453;105.0;69.92;66.0;305.94;1104.237;898.562;857.07;0;0;0;0
8122.0;465.1;0.9;175.9;1.0;1.0;1.0;1.0;40199.772;465.1;320.601;305.941;3214.755;50.85;67.273;155.163;193.064;1.25;369.198;45.453;105.0;74.78;95.368;305.941;1096.809;950.006;1167.94;0;0;0;0
8123.0;460.5;1.5;186.0;1.0;1.0;1.0;1.0;42888.197;460.5;313.877;305.941;3152.302;50.85;77.42;139.0;196.849;3.618;372.817;45.453;105.0;66.0;97.424;305.941;1105.532;857.07;1189.7;0;0;0;0
8124.0;457.0;2.1;188.6;1.0;1.0;1.0;1.0;43299.981;457.0;313.151;305.94;3143.28;50.85;75.866;139.0;195.512;4.228;377.045;45.453;105.0;66.0;96.698;305.94;1104.196;857.07;1182.013;0;0;0;0
8125.0;484.4;2.4;188.6;1.0;1.0;1.0;1.0;46387.541;484.4;324.674;305.94;3270.573;50.85;82.053;139.0;216.725;4.228;381.272;45.453;105.0;66.0;108.221;305.94;1109.515;857.07;1303.988;0;0;0;0
8126.0;459.3;2.5;188.7;1.0;1.0;1.0;1.0;43929.116;459.3;292.995;0.0;3416.734;0.0;82.469;161.082;220.0;4.251;385.524;-0.0;105.0;77.995;110.0;0.0;1109.873;984.041;1322.82;0;0;0;0
8127.0;441.0;2.6;188.6;1.0;1.0;1.0;1.0;41832.928;441.0;281.443;0.0;3296.984;-0.0;85.412;159.107;200.709;4.228;389.752;0.0;105.0;76.922;99.521;0.0;1112.402;972.684;1211.898;0;0;0;0
8128.0;410.7;2.2;188.7;1.0;1.0;1.0;1.0;38445.772;410.7;269.212;0.0;3160.845;0.0;77.652;139.0;198.3;4.251;394.003;0.0;105.0;66.0;98.212;0.0;1105.731;857.07;1198.044;0;0;0;0
8129.0;424.3;1.5;192.4;1.0;1.0;1.0;1.0;40979.443;424.3;274.709;0.0;3222.767;-0.0;82.0;139.0;208.419;5.119;399.122;0.0;105.0;66.0;103.709;0.0;1109.469;857.07;1256.228;0;0;0;0
8130.0;432.7;1.0;193.4;1.0;1.0;1.0;1.0;42227.873;432.7;280.587;0.0;3283.106;-0.0;79.814;139.0;219.239;5.354;404.476;-0.0;105.0;66.0;109.587;0.0;1107.59;857.07;1318.446;0;0;0;0
8131.0;483.9;0.4;192.4;1.0;1.0;1.0;1.0;47702.417;483.9;282.61;0.0;3345.128;0.0;127.056;145.667;216.296;5.119;409.595;0.0;105.0;69.622;107.988;0.0;1148.201;895.408;1301.52;0;0;0;0
8132.0;505.7;-0.3;192.4;1.0;1.0;1.0;1.0;50307.527;505.7;313.894;0.0;3645.513;-0.0;91.264;202.211;217.344;5.119;414.714;0.0;105.0;100.337;108.557;0.0;1117.433;1220.532;1307.547;0;0;0;0
8133.0;506.7;-0.5;192.4;1.0;1.0;1.0;1.0;50409.827;506.7;311.985;0.0;3629.183;-0.0;95.779;196.04;220.0;5.119;419.833;-0.0;105.0;96.985;110.0;0.0;1121.314;1185.049;1322.819;0;0;0;0
8134.0;493.0;-0.5;188.6;1.0;1.0;1.0;1.0;42686.804;493.0;299.049;0.0;3500.183;-0.0;105.002;172.226;220.0;4.228;424.061;-0.0;105.0;84.049;110.0;0.0;1129.242;1048.122;1322.819;5000;0;0;0
8135.0;482.3;-0.6;181.2;1.0;1.0;1.0;1.0;43930.627;482.3;299.893;305.94;3044.178;50.85;123.838;139.0;171.105;2.493;426.554;45.453;105.0;66.0;83.44;305.94;1145.434;857.072;1041.672;0;0;0;0
8136.0;443.8;-1.0;170.7;1.0;1.0;1.0;1.0;37189.072;443.8;281.142;0.0;3293.071;-0.0;84.569;172.797;186.465;0.03;426.584;0.0;105.0;84.359;91.783;0.0;1111.677;1051.401;1129.992;0;0;0;0
8137.0;489.6;-0.7;176.3;1.0;1.0;1.0;1.0;44148.154;489.6;277.087;0.0;3286.068;0.0;126.36;139.0;212.796;-11.444;415.14;-0.0;105.0;66.0;106.087;0.0;1147.602;857.07;1281.395;0;0;0;0
8138.0;433.7;-0.6;172.9;1.0;1.0;1.0;1.0;37364.209;433.7;248.125;0.0;2976.807;0.0;123.225;139.0;159.48;-11.995;403.145;0.0;105.0;66.0;77.125;0.0;1144.907;857.07;974.83;0;0;0;0
8139.0;425.3;-1.0;171.9;1.0;1.0;1.0;1.0;35713.465;425.3;278.32;0.0;3241.289;-0.0;59.076;171.347;182.72;-12.157;390.988;0.0;105.0;83.571;89.749;0.0;1089.763;1043.066;1108.46;0;0;0;0
8140.0;449.8;-1.0;172.9;1.0;1.0;1.0;1.0;38819.226;449.8;272.511;0.0;3210.191;0.0;94.432;139.0;204.373;-11.995;378.994;0.0;105.0;66.0;101.511;0.0;1120.156;857.07;1232.964;0;0;0;0
8141.0;418.6;-3.1;174.7;1.0;1.0;1.0;1.0;36252.307;418.6;237.0;0.0;2863.923;-0.0;128.897;139.0;139.0;-11.703;367.29;0.0;105.0;66.0;66.0;0.0;1149.783;857.07;857.07;0;0;0;0
8142.0;435.5;-4.4;188.1;1.0;1.0;1.0;1.0;36309.999;435.5;267.692;0.0;3156.632;0.0;91.465;139.0;195.502;-9.533;357.758;-0.0;105.0;66.0;96.692;0.0;1117.606;857.07;1181.956;5000;0;0;0
8143.0;448.8;-3.4;251.7;1.0;1.0;1.0;1.0;64701.687;448.8;363.029;305.94;3616.663;50.85;0.0;178.719;220.0;0.769;358.526;45.453;120.0;87.576;110.0;305.94;1208.39;1085.453;1322.82;0;0;0;0
8144.0;445.2;-3.1;233.9;1.0;1.0;1.0;1.0;57723.43;445.2;359.507;305.94;3579.385;50.85;0.0;172.236;220.0;-2.114;356.412;45.453;120.0;84.054;110.0;305.94;1208.39;1048.175;1322.82;0;0;0;0
8145.0;431.5;-2.4;265.6;1.0;1.0;1.0;1.0;67127.441;431.5;354.854;305.941;3530.133;50.85;-0.0;163.67;220.0;3.02;359.432;45.453;120.0;79.401;110.0;305.941;1208.39;998.923;1322.82;0;0;0;0
8146.0;478.7;-1.2;291.2;1.0;1.0;1.0;1.0;84328.8;478.7;382.746;305.94;3825.376;50.85;-0.0;215.017;220.0;7.167;366.599;45.453;120.0;107.293;110.0;305.94;1208.39;1294.166;1322.82;0;0;0;0
8147.0;433.2;0.2;291.2;1.0;1.0;1.0;1.0;76658.287;433.2;358.03;305.941;3563.751;50.85;0.0;169.517;220.0;7.167;373.765;45.453;120.0;82.577;110.0;305.941;1208.39;1032.541;1322.82;0;0;0;0
8148.0;399.6;1.5;291.2;1.0;1.0;1.0;1.0;70993.907;399.6;339.778;305.94;3370.551;50.85;0.0;139.0;216.917;7.167;380.932;45.453;120.0;66.0;108.325;305.94;1208.39;857.07;1305.091;0;0;0;0
8149.0;390.5;2.4;291.2;1.0;1.0;1.0;1.0;69459.805;390.5;334.835;305.941;3318.226;50.85;-0.0;139.0;207.817;7.167;388.099;45.453;120.0;66.0;103.382;305.941;1208.39;857.07;1252.766;0;0;0;0
8150.0;406.3;3.0;291.2;1.0;1.0;1.0;1.0;72123.412;406.3;343.418;305.94;3409.076;50.85;0.0;142.617;220.0;7.167;395.265;45.453;120.0;67.965;110.0;305.94;1208.39;877.866;1322.82;0;0;0;0
8151.0;398.3;2.9;291.2;1.0;1.0;1.0;1.0;70774.75;398.3;339.072;305.94;3363.076;50.85;-0.0;139.0;215.617;7.167;402.432;45.453;120.0;66.0;107.619;305.94;1208.39;857.07;1297.616;0;0;0;0
8152.0;409.0;2.2;291.2;1.0;1.0;1.0;1.0;72578.585;409.0;344.885;305.941;3424.601;50.85;-0.0;145.317;220.0;7.167;409.598;45.453;120.0;69.431;110.0;305.941;1208.39;893.391;1322.82;0;0;0;0
8153.0;452.7;1.2;291.2;1.0;1.0;1.0;1.0;79945.65;452.7;368.623;305.941;3675.876;50.85;-0.0;189.017;220.0;7.167;416.765;45.453;120.0;93.17;110.0;305.941;1208.39;1144.666;1322.82;0;0;0;0
8154.0;468.2;-0.2;291.2;1.0;1.0;1.0;1.0;82558.682;468.2;377.043;305.941;3765.001;50.85;-0.0;204.517;220.0;7.167;423.932;45.453;120.0;101.589;110.0;305.941;1208.39;1233.791;1322.82;0;0;0;0
8155.0;467.1;-1.1;291.2;1.0;1.0;1.0;1.0;82373.241;467.1;376.445;305.941;3758.676;50.85;-0.0;203.417;220.0;7.167;431.098;45.453;120.0;100.992;110.0;305.941;1208.39;1227.466;1322.82;0;0;0;0
8156.0;466.1;-1.1;291.2;1.0;1.0;1.0;1.0;82204.658;466.1;375.902;305.941;3752.926;50.85;-0.0;202.417;220.0;7.167;438.265;45.453;120.0;100.449;110.0;305.941;1208.39;1221.716;1322.82;0;0;0;0
8157.0;477.1;-0.3;237.6;1.0;1.0;1.0;1.0;64329.822;477.1;377.159;305.94;3726.728;50.85;0.004;204.734;219.997;-1.515;436.75;45.453;120.0;101.707;109.998;305.94;1168.886;1235.04;1322.802;0;0;0;0
8158.0;477.9;0.2;213.4;1.0;1.0;1.0;1.0;54496.445;477.9;375.466;305.94;3748.317;50.85;0.0;201.615;220.0;-5.435;431.315;45.453;120.0;100.013;110.0;305.94;1208.39;1217.107;1322.82;0;0;0;0
8159.0;461.3;0.4;275.9;1.0;1.0;1.0;1.0;75609.038;461.3;371.948;305.94;3711.076;50.85;0.0;195.138;220.0;4.688;436.003;45.453;120.0;96.495;110.0;305.94;1208.39;1179.866;1322.82;0;0;0;0
8160.0;415.2;0.4;188.8;1.0;1.0;1.0;1.0;38245.408;415.2;339.243;305.94;3364.881;50.85;0.0;139.0;215.931;-9.419;426.584;45.453;120.0;66.0;107.789;305.94;1208.39;857.07;1299.421;0;0;0;0
8161.0;400.8;1.0;185.6;1.0;1.0;1.0;1.0;36867.945;400.8;249.639;0.0;2960.049;-0.0;85.089;140.09;161.177;-14.444;412.14;0.0;105.0;66.592;78.047;0.0;1112.124;863.339;984.586;0;0;0;0
8162.0;390.6;1.0;180.8;1.0;1.0;1.0;1.0;30718.77;390.6;210.553;0.0;2554.197;-0.0;155.495;0.0;220.0;-15.105;397.034;0.0;100.553;-0.0;110.0;0.0;1231.377;0.0;1322.82;5000;0;0;0
8163.0;390.5;1.9;175.5;1.0;1.0;1.0;1.0;35725.525;390.5;258.519;305.94;2433.628;50.85;107.376;0.0;216.439;-15.835;381.199;45.453;105.0;0.0;108.066;305.94;1131.283;0.0;1302.345;0;0;0;0
8164.0;391.2;1.0;176.6;1.0;1.0;1.0;1.0;24070.526;391.2;259.94;305.94;2447.155;50.85;105.611;-0.0;219.055;-15.684;365.516;45.453;105.0;0.0;109.487;305.94;1129.766;0.0;1317.389;0;0;12000;0
8165.0;409.4;2.0;185.4;1.0;1.0;1.0;1.0;28383.946;409.4;256.154;305.94;2429.755;50.85;131.993;-0.0;212.085;-14.472;351.044;45.453;105.0;0.0;105.701;305.94;1152.444;0.0;1277.311;0;0;12000;0
8166.0;447.7;1.4;188.6;1.0;1.0;1.0;1.0;31312.944;447.7;254.621;305.941;2553.821;50.85;162.819;-0.0;220.0;-14.031;337.012;45.453;99.168;0.0;110.0;305.941;1231.001;0.0;1322.82;0;0;12000;0
8167.0;417.3;1.4;277.9;1.0;1.0;1.0;1.0;69051.739;417.3;344.557;305.941;3421.138;50.85;-0.0;144.715;220.0;-1.735;335.277;45.453;120.0;69.104;110.0;305.941;1208.39;889.928;1322.82;0;0;0;0
8168.0;410.5;2.0;253.1;1.0;1.0;1.0;1.0;59440.009;410.5;339.009;305.94;3362.404;50.85;0.0;139.0;215.5;-5.15;330.126;45.453;120.0;66.0;107.555;305.94;1208.39;857.07;1296.944;0;0;0;0
8169.0;389.4;2.8;265.6;1.0;1.0;1.0;1.0;60456.414;389.4;328.482;305.941;3250.975;50.85;-0.0;139.0;196.121;-3.429;326.697;45.453;120.0;66.0;97.029;305.941;1208.39;857.07;1185.515;0;0;0;0
8170.0;342.3;3.8;265.6;1.0;1.0;1.0;1.0;53171.149;342.3;302.897;305.94;2980.15;50.85;0.0;139.0;149.021;-3.429;323.268;45.453;120.0;66.0;71.443;305.94;1208.39;857.07;914.69;0;0;0;0
8171.0;342.6;4.6;330.0;1.0;1.0;1.0;1.0;73263.615;342.6;307.877;305.941;3032.862;50.85;-0.0;139.0;158.188;5.438;328.707;45.453;120.0;66.0;76.423;305.941;1208.39;857.07;967.402;0;0;0;0
8172.0;333.9;5.3;349.1;1.0;1.0;1.0;1.0;77562.122;333.9;304.489;305.504;2998.356;50.781;0.0;139.0;152.187;8.068;336.775;45.325;120.0;66.0;73.163;305.504;1208.39;857.07;932.896;0;0;0;0
8173.0;330.4;5.8;356.5;1.0;1.0;1.0;1.0;79132.706;330.4;302.991;304.776;2984.751;50.666;0.0;139.0;149.821;9.087;345.862;45.113;120.0;66.0;71.878;304.776;1208.39;857.07;919.291;0;0;0;0
8174.0;324.9;6.3;356.7;1.0;1.0;1.0;1.0;78028.828;324.9;299.869;304.048;2953.946;50.551;-0.0;139.0;144.464;9.115;354.976;44.902;120.0;66.0;68.968;304.048;1208.39;857.07;888.486;0;0;0;0
8175.0;327.5;6.7;356.7;1.0;1.0;1.0;1.0;78524.974;327.5;301.163;303.465;2969.425;50.459;0.0;139.0;147.156;9.115;364.091;44.733;120.0;66.0;70.43;303.465;1208.39;857.07;903.965;0;0;0;0
8176.0;342.8;6.6;368.4;1.0;1.0;1.0;1.0;85408.229;342.8;310.379;303.611;3066.531;50.482;-0.0;139.0;164.044;10.726;374.817;44.775;120.0;66.0;79.604;303.611;1208.39;857.07;1001.071;0;0;0;0
8177.0;337.3;6.3;387.6;1.0;1.0;1.0;1.0;90421.506;337.3;308.916;304.048;3049.71;50.551;-0.0;139.0;161.118;13.369;388.186;44.902;120.0;66.0;78.015;304.048;1208.39;857.07;984.25;0;0;0;0
8178.0;341.7;6.3;374.1;1.0;1.0;1.0;1.0;87035.613;341.7;310.297;304.048;3064.322;50.551;-0.0;139.0;163.659;11.51;399.696;44.902;120.0;66.0;79.395;304.048;1208.39;857.07;998.862;0;0;0;0
8179.0;334.7;6.4;373.3;1.0;1.0;1.0;1.0;85276.77;334.7;306.405;303.902;3023.571;50.528;-0.0;139.0;156.572;11.4;411.097;44.859;120.0;66.0;75.545;303.902;1208.39;857.07;958.111;0;0;0;0
8180.0;332.1;6.6;368.4;1.0;1.0;1.0;1.0;83155.681;332.1;304.567;303.611;3005.006;50.482;0.0;139.0;153.344;10.726;421.822;44.775;120.0;66.0;73.792;303.611;1208.39;857.07;939.546;0;0;0;0
8181.0;348.6;6.5;368.4;1.0;1.0;1.0;1.0;86638.246;348.6;313.559;303.757;3099.748;50.505;-0.0;139.0;169.821;10.726;432.548;44.817;120.0;66.0;82.742;303.757;1208.39;857.07;1034.288;0;0;0;0
8182.0;351.5;6.3;233.9;1.0;1.0;1.0;1.0;44735.127;351.5;305.134;304.048;3009.672;50.551;-0.0;139.0;154.155;-7.794;424.754;44.902;120.0;66.0;74.232;304.048;1208.39;857.07;944.212;0;0;0;0
8183.0;348.8;6.1;317.2;1.0;1.0;1.0;1.0;70279.065;348.8;309.957;304.339;3059.833;50.597;-0.0;139.0;162.879;3.676;428.43;44.986;120.0;66.0;78.971;304.339;1208.39;857.07;994.373;0;0;0;0
8184.0;344.6;6.2;277.1;1.0;1.0;1.0;1.0;56996.816;344.6;304.647;304.193;3004.067;50.574;-0.0;139.0;153.18;-1.846;426.584;44.944;120.0;66.0;73.703;304.193;1208.39;857.07;938.607;0;0;0;0
8185.0;345.5;6.3;193.0;1.0;1.0;1.0;1.0;31542.445;345.5;302.657;304.048;2983.456;50.551;0.0;139.0;149.596;-6.353;420.231;44.902;120.0;66.0;71.756;304.048;1208.39;857.07;917.996;0;0;0;0
8186.0;346.8;6.2;188.5;1.0;1.0;1.0;1.0;30344.316;346.8;302.967;304.193;2986.288;50.574;0.0;139.0;150.088;-7.138;413.093;44.944;120.0;66.0;72.023;304.193;1208.39;857.07;920.828;0;0;0;0
8187.0;327.4;7.0;188.5;1.0;1.0;1.0;1.0;27214.747;327.4;283.777;251.581;2922.53;42.262;-0.0;139.0;139.0;-7.138;405.956;31.777;120.0;66.0;66.0;251.581;1208.39;857.07;857.07;0;0;0;0
8188.0;328.7;6.8;188.5;1.0;1.0;1.0;1.0;27459.24;328.7;285.574;259.81;2922.53;43.562;-0.0;139.0;139.0;-7.138;398.818;33.574;120.0;66.0;66.0;259.81;1208.39;857.07;857.07;0;0;0;0
8189.0;325.1;6.0;188.7;1.0;1.0;1.0;1.0;29163.977;325.1;273.64;0.0;3112.257;-0.0;0.002;139.0;178.995;-7.103;391.715;-0.0;119.915;66.0;87.726;0.0;1168.147;857.07;1087.041;0;0;0;0
8190.0;336.0;5.6;193.0;1.0;1.0;1.0;1.0;26586.816;336.0;280.054;0.0;3179.985;-0.0;0.001;139.655;189.991;-6.353;385.362;-0.0;120.0;66.356;93.699;0.0;1168.882;860.836;1150.268;5000;0;0;0
8191.0;354.5;5.6;275.8;1.0;1.0;1.0;1.0;58524.874;354.5;315.596;305.067;3117.282;50.712;-0.0;139.0;172.87;8.082;393.444;45.198;120.0;66.0;84.398;305.067;1208.39;857.07;1051.822;0;0;0;0
8192.0;378.0;5.5;251.1;1.0;1.0;1.0;1.0;54112.72;378.0;326.053;305.213;3227.515;50.735;-0.0;139.0;192.041;3.776;397.22;45.24;120.0;66.0;94.812;305.213;1208.39;857.07;1162.055;0;0;0;0
8193.0;373.4;5.5;251.1;1.0;1.0;1.0;1.0;53437.44;373.4;323.554;305.213;3201.065;50.735;0.0;139.0;187.441;3.776;400.996;45.24;120.0;66.0;92.314;305.213;1208.39;857.07;1135.605;0;0;0;0
8194.0;370.6;5.6;251.1;1.0;1.0;1.0;1.0;53020.781;370.6;322.003;305.067;3185.097;50.712;0.0;139.0;184.664;3.776;404.772;45.198;120.0;66.0;90.805;305.067;1208.39;857.07;1119.637;0;0;0;0
8195.0;376.6;5.9;251.1;1.0;1.0;1.0;1.0;53884.773;376.6;325.172;304.63;3219.994;50.643;-0.0;139.0;190.733;3.776;408.548;45.071;120.0;66.0;94.102;304.63;1208.39;857.07;1154.534;0;0;0;0
8196.0;372.8;6.4;251.1;1.0;1.0;1.0;1.0;53299.092;372.8;322.959;303.902;3198.805;50.528;0.0;139.0;187.048;3.776;412.323;44.859;120.0;66.0;92.1;303.902;1208.39;857.07;1133.345;0;0;0;0
8197.0;364.7;6.7;251.1;1.0;1.0;1.0;1.0;52093.411;364.7;318.471;303.465;3152.627;50.459;0.0;139.0;179.017;3.776;416.099;44.733;120.0;66.0;87.738;303.465;1208.39;857.07;1087.167;0;0;0;0
8198.0;364.0;6.7;251.1;1.0;1.0;1.0;1.0;51990.651;364.0;318.09;303.465;3148.602;50.459;0.0;139.0;178.317;3.776;419.875;44.733;120.0;66.0;87.357;303.465;1208.39;857.07;1083.142;0;0;0;0
8199.0;365.8;6.6;251.1;1.0;1.0;1.0;1.0;52260.416;365.8;319.098;303.611;3158.82;50.482;0.0;139.0;180.094;3.776;423.651;44.775;120.0;66.0;88.323;303.611;1208.39;857.07;1093.36;0;0;0;0
8200.0;371.1;6.3;251.1;1.0;1.0;1.0;1.0;53055.083;371.1;322.066;304.048;3188.898;50.551;0.0;139.0;185.325;3.776;427.427;44.902;120.0;66.0;91.164;304.048;1208.39;857.07;1123.438;0;0;0;0
8201.0;371.1;5.5;251.1;1.0;1.0;1.0;1.0;53099.8;371.1;322.305;305.213;3187.84;50.735;-0.0;139.0;185.141;3.776;431.203;45.24;120.0;66.0;91.064;305.213;1208.39;857.07;1122.38;0;0;0;0
8202.0;385.1;4.5;251.1;1.0;1.0;1.0;1.0;55183.229;385.1;330.06;305.941;3267.679;50.85;0.0;139.0;199.026;3.776;434.978;45.453;120.0;66.0;98.607;305.941;1208.39;857.07;1202.219;0;0;0;0
8203.0;418.8;3.7;251.1;1.0;1.0;1.0;1.0;60130.389;418.8;348.366;305.94;3461.454;50.85;0.0;151.726;220.0;3.776;438.754;45.453;120.0;72.913;110.0;305.94;1208.39;930.244;1322.82;0;0;0;0
8204.0;436.9;3.5;251.1;1.0;1.0;1.0;1.0;62787.469;436.9;358.198;305.941;3565.529;50.85;-0.0;169.826;220.0;3.776;442.53;45.453;120.0;82.745;110.0;305.941;1208.39;1034.319;1322.82;0;0;0;0
8205.0;461.6;3.5;231.2;1.0;1.0;1.0;1.0;58997.501;461.6;369.731;305.941;3687.605;50.85;0.0;191.057;220.0;0.307;442.837;45.453;120.0;94.278;110.0;305.941;1208.39;1156.395;1322.82;0;0;0;0
8206.0;473.2;3.4;213.2;1.0;1.0;1.0;1.0;54639.932;473.2;374.324;305.94;3696.728;50.85;0.002;199.518;219.999;-2.832;440.005;45.453;119.998;98.874;109.999;305.94;1168.87;1205.046;1322.812;0;0;0;0
8207.0;479.9;3.4;196.0;1.0;1.0;1.0;1.0;49024.03;479.9;376.338;305.94;3718.03;50.85;0.001;203.227;219.992;-5.83;434.175;45.453;120.0;100.889;109.996;305.94;1168.881;1226.373;1322.775;0;0;0;0
8208.0;469.7;3.4;185.9;1.0;1.0;1.0;1.0;44485.007;469.7;294.109;0.0;3425.521;-0.0;78.977;184.205;198.927;-7.591;426.584;0.0;105.0;90.556;98.553;0.0;1106.87;1116.997;1201.653;0;0;0;0
8209.0;443.6;2.9;183.1;1.0;1.0;1.0;1.0;40772.404;443.6;279.559;0.0;3273.21;0.0;80.963;139.0;217.347;-6.29;420.294;0.0;105.0;66.0;108.559;0.0;1108.578;857.07;1307.562;0;0;0;0
8210.0;426.2;2.3;176.4;1.0;1.0;1.0;1.0;32094.039;426.2;268.183;0.0;3154.779;-0.0;83.272;139.0;196.405;-7.524;412.77;-0.0;105.0;66.0;97.183;0.0;1110.562;857.07;1187.146;5000;0;0;0
8211.0;421.4;3.1;175.3;1.0;1.0;1.0;1.0;35724.4;421.4;282.453;305.941;2826.038;50.85;84.823;139.0;139.0;-7.726;405.044;45.453;105.0;66.0;66.0;305.941;1111.896;857.07;857.072;0;0;0;0
8212.0;438.6;2.0;175.3;1.0;1.0;1.0;1.0;37430.059;438.6;301.087;305.94;3008.578;50.85;67.72;139.0;173.303;-7.726;397.317;45.453;105.0;66.0;84.634;305.94;1097.194;857.07;1054.314;0;0;0;0
8213.0;370.5;1.0;175.5;1.0;1.0;1.0;1.0;28965.22;370.5;315.901;305.94;3117.803;50.85;0.0;139.0;172.961;-7.689;389.628;45.453;120.0;66.0;84.448;305.94;1208.39;857.07;1052.343;0;0;0;0
8214.0;311.7;0.9;185.6;1.0;1.0;1.0;1.0;26801.803;311.7;267.135;0.0;3043.247;-0.0;0.006;139.008;166.856;-5.83;383.798;-0.0;119.999;66.004;81.132;0.0;1168.889;857.117;1017.241;0;0;0;0
8215.0;320.6;0.8;195.8;1.0;1.0;1.0;1.0;29719.297;320.6;272.994;0.0;3144.755;0.0;0.0;139.0;177.648;-3.952;379.846;0.0;120.0;66.0;86.994;0.0;1208.39;857.07;1079.295;0;0;0;0
8216.0;326.2;1.9;213.3;1.0;1.0;1.0;1.0;30191.756;326.2;277.786;0.0;3195.481;0.0;0.0;139.208;186.261;-0.73;379.116;-0.0;120.0;66.113;91.673;0.0;1208.39;858.268;1128.823;5000;0;0;0
8217.0;326.6;3.2;233.7;1.0;1.0;1.0;1.0;41399.807;326.6;297.875;305.941;2926.989;50.85;-0.0;139.0;139.775;3.025;382.141;45.453;120.0;66.0;66.421;305.941;1208.39;857.07;861.529;0;0;0;0
8218.0;324.7;4.6;237.6;1.0;1.0;1.0;1.0;42211.632;324.7;296.705;303.367;2922.53;50.443;-0.0;139.0;139.0;3.743;385.884;44.705;120.0;66.0;66.0;303.367;1208.39;857.07;857.07;0;0;0;0
8219.0;323.1;5.5;237.6;1.0;1.0;1.0;1.0;41652.021;323.1;293.861;293.239;2922.53;48.843;-0.0;139.0;139.0;3.743;389.628;41.861;120.0;66.0;66.0;293.239;1208.39;857.07;857.07;0;0;0;0
8220.0;301.6;6.3;237.6;1.0;1.0;1.0;1.0;38553.428;301.6;266.853;0.0;3079.755;0.0;0.0;139.0;166.343;3.743;393.371;0.0;120.0;66.0;80.853;0.0;1208.39;857.07;1014.295;0;0;0;0
8221.0;324.2;6.7;233.9;1.0;1.0;1.0;1.0;35667.515;324.2;278.76;0.0;3205.788;-0.0;0.0;139.0;188.262;3.062;396.434;0.0;120.0;66.0;92.76;0.0;1208.39;857.07;1140.328;5000;0;0;0
8222.0;347.1;6.6;237.2;1.0;1.0;1.0;1.0;45220.015;347.1;308.882;303.611;3050.685;50.482;0.0;139.0;161.288;3.67;400.104;44.775;120.0;66.0;78.107;303.611;1208.39;857.07;985.225;0;0;0;0
8223.0;363.9;6.7;233.9;1.0;1.0;1.0;1.0;46500.432;363.9;317.648;303.465;3143.924;50.459;0.0;139.0;177.503;3.062;403.166;44.733;120.0;66.0;86.915;303.465;1208.39;857.07;1078.464;0;0;0;0
8224.0;383.4;6.4;237.6;1.0;1.0;1.0;1.0;50417.181;383.4;328.7;303.902;3259.569;50.528;0.0;139.0;197.615;3.743;406.909;44.859;120.0;66.0;97.841;303.902;1208.39;857.07;1194.109;0;0;0;0
8225.0;431.0;6.0;250.9;1.0;1.0;1.0;1.0;61834.499;431.0;356.006;304.485;3546.819;50.62;-0.0;166.572;220.0;6.192;413.101;45.028;120.0;80.977;110.0;304.485;1208.39;1015.609;1322.82;0;0;0;0
8226.0;460.7;5.8;243.0;1.0;1.0;1.0;1.0;64065.736;460.7;371.408;304.776;3669.453;50.666;0.001;194.791;219.98;4.738;417.839;45.113;120.0;96.306;109.989;304.776;1168.882;1177.866;1322.705;0;0;0;0
8227.0;464.4;5.6;243.0;1.0;1.0;1.0;1.0;64603.346;464.4;373.478;305.067;3690.463;50.712;0.001;198.425;220.0;4.738;422.577;45.198;120.0;98.28;110.0;305.067;1168.882;1198.762;1322.82;0;0;0;0
