j;Ptz;t;K;DA;DB;DC;DD;Y;Pt;Pe;Zg;Zw;PtA;PtB;PtC;PtD;PtS;E;PeA;PeB;PeC;PeD;ZgA;ZwB;ZwC;ZwD;RA;RB;RC;RD
5387.0;50.8;16.1;244.9;1.0;1.0;1.0;1.0;12299.369;50.8;160.715;289.78;1172.639;48.297;2.503;-0.0;0.0;0;655.3;40.926;119.789;0.0;0.0;289.78;1172.639;0.0;0.0;0;0;0;0
5388.0;45.2;14.1;236.4;1.0;1.0;1.0;1.0;8833.435;45.2;117.878;0.0;1197.546;0.0;25.2;0.0;0.0;-20;635.3;0.0;117.878;-0.0;-0.0;0.0;1197.546;0.0;0.0;0;0;0;0
5389.0;43.1;14.0;235.1;1.0;1.0;1.0;1.0;8484.596;43.1;118.055;0.0;1195.824;-0.0;23.1;0.0;0.0;-20;615.3;0.0;118.055;0.0;0.0;0.0;1195.824;0.0;0.0;0;0;0;0
5390.0;33.3;16.3;230.2;1.0;1.0;1.0;1.0;7019.275;33.3;118.88;0.0;1186.343;-0.0;13.3;-0.0;-0.0;-20;595.3;0.0;118.88;0.0;-0.0;0.0;1186.343;0.0;0.0;0;0;0;0
5391.0;31.8;18.6;224.1;1.0;1.0;1.0;1.0;-3837.605;31.8;119.006;0.0;1184.661;0.0;11.8;0.0;-0.0;-20;575.3;-0.0;119.006;-0.0;-0.0;0.0;1184.661;0.0;0.0;0;0;10000;0
5392.0;29.8;16.4;224.7;1.0;1.0;1.0;1.0;-3939.529;29.8;119.175;0.0;1182.313;-0.0;9.8;0.0;0.0;-20;555.3;0.0;119.175;-0.0;-0.0;0.0;1182.313;0.0;0.0;0;0;10000;0
5393.0;33.9;13.8;231.2;1.0;1.0;1.0;1.0;-12809.137;33.9;118.83;0.0;1186.997;-0.0;13.9;0.0;0.0;-20;535.3;-0.0;118.83;-0.0;0.0;0.0;1186.997;0.0;0.0;0;0;10000;10000
5394.0;27.6;15.0;219.0;1.0;1.0;1.0;1.0;-14807.527;27.6;119.36;0.0;1179.586;-0.0;7.6;0.0;0.0;-20;515.3;0.0;119.36;0.0;0.0;0.0;1179.586;0.0;0.0;0;0;10000;10000
5395.0;29.2;14.3;207.5;1.0;1.0;1.0;1.0;-16041.701;29.2;119.225;0.0;1181.585;-0.0;9.2;0.0;0.0;-20;495.3;-0.0;119.225;0.0;0.0;0.0;1181.585;0.0;0.0;0;0;10000;10000
5396.0;38.5;13.2;233.1;1.0;1.0;1.0;1.0;-12173.115;38.5;118.442;0.0;1191.683;-0.0;18.5;0.0;-0.0;-20;475.3;0.0;118.442;-0.0;-0.0;0.0;1191.683;0.0;0.0;0;0;10000;10000
5397.0;52.2;13.0;266.0;1.0;1.0;1.0;1.0;4948.715;52.2;204.035;0.0;2216.85;-0.0;0.0;172.2;-0.0;120;595.3;0.0;120.0;84.035;0.0;0.0;1168.88;1047.97;0.0;0;0;0;10000
5398.0;52.2;12.8;225.8;1.0;1.0;1.0;1.0;-1744.262;52.2;117.289;0.0;1202.599;0.0;32.2;0.0;-0.0;-20;575.3;0.0;117.289;-0.0;-0.0;0.0;1202.599;0.0;0.0;0;0;0;10000
5399.0;51.5;12.1;248.6;1.0;1.0;1.0;1.0;11296.704;51.5;203.654;0.0;2212.825;0.0;-0.0;0.0;171.5;120;695.3;0.0;120.0;-0.0;83.654;0.0;1168.88;0.0;1043.945;0;0;0;0
5400.0;50.0;11.5;213.6;1.0;1.0;1.0;1.0;6609.147;50.0;117.474;0.0;1201.12;-0.0;30.0;0.0;0.0;-20;675.3;-0.0;117.474;-0.0;-0.0;0.0;1201.12;0.0;0.0;0;0;0;0
5401.0;56.8;11.1;210.0;1.0;1.0;1.0;1.0;6861.131;56.8;116.901;0.0;1205.393;0.0;36.8;0.0;0.0;-20;655.3;-0.0;116.901;0.0;-0.0;0.0;1205.393;0.0;0.0;0;0;0;0
5402.0;52.8;10.7;209.5;1.0;1.0;1.0;1.0;6403.3;52.8;117.238;0.0;1202.986;-0.0;32.8;0.0;0.0;-20;635.3;0.0;117.238;-0.0;-0.0;0.0;1202.986;0.0;0.0;0;0;0;0
5403.0;36.0;10.1;195.5;1.0;1.0;1.0;1.0;3141.097;36.0;118.653;0.0;1189.208;-0.0;16.0;0.0;-0.0;-20;615.3;0.0;118.653;-0.0;-0.0;0.0;1189.208;0.0;0.0;0;0;0;0
5404.0;31.4;9.6;190.8;1.0;1.0;1.0;1.0;2163.47;31.4;119.04;0.0;1184.201;-0.0;11.4;0.0;-0.0;-20;595.3;0.0;119.04;0.0;0.0;0.0;1184.201;0.0;0.0;0;0;0;0
5405.0;23.3;9.2;212.1;1.0;1.0;1.0;1.0;4007.316;23.3;119.722;0.0;1173.786;-0.0;3.3;0.0;0.0;-20;575.3;0.0;119.722;-0.0;0.0;0.0;1173.786;0.0;0.0;0;0;0;0
5406.0;25.8;9.4;168.4;1.0;1.0;1.0;1.0;-1006.746;25.8;119.512;0.0;1177.236;-0.0;5.8;0.0;0.0;-20;555.3;0.0;119.512;-0.0;0.0;0.0;1177.236;0.0;0.0;0;0;0;0
5407.0;27.8;10.0;196.7;1.0;1.0;1.0;1.0;-9451.862;27.8;119.343;0.0;1179.84;-0.0;7.8;0.0;0.0;-20;535.3;0.0;119.343;0.0;-0.0;0.0;1179.84;0.0;0.0;0;0;0;12000
5408.0;26.2;11.1;184.6;1.0;1.0;1.0;1.0;-11035.934;26.2;119.478;0.0;1177.768;-0.0;6.2;0.0;-0.0;-20;515.3;0.0;119.478;-0.0;-0.0;0.0;1177.768;0.0;0.0;0;0;0;12000
5409.0;28.4;14.1;199.7;1.0;1.0;1.0;1.0;-9041.633;28.4;119.293;0.0;1180.596;-0.0;8.4;0.0;-0.0;-20;495.3;-0.0;119.293;-0.0;0.0;0.0;1180.596;0.0;0.0;0;0;0;12000
5410.0;42.2;16.8;254.9;1.0;1.0;1.0;1.0;11195.289;42.2;198.602;0.0;2159.35;0.0;0.0;0.0;162.2;120;615.3;0.0;120.0;-0.0;78.602;0.0;1168.88;0.0;990.47;0;0;0;0
5411.0;48.1;18.8;229.1;1.0;1.0;1.0;1.0;3247.855;48.1;117.634;0.0;1199.764;0.0;28.1;0.0;-0.0;-20;595.3;0.0;117.634;-0.0;-0.0;0.0;1199.764;0.0;0.0;5000;0;0;0
5412.0;48.2;19.8;278.9;1.0;1.0;1.0;1.0;13686.675;48.2;146.634;284.393;1171.872;47.446;120.754;0.0;0.0;120;715.3;39.508;107.126;0.0;0.0;284.393;1171.872;0.0;0.0;0;0;0;0
5413.0;38.3;18.0;261.5;1.0;1.0;1.0;1.0;10426.304;38.3;116.775;0.0;1206.221;0.0;38.3;0.0;0.0;0;715.3;-0.0;116.775;-0.0;-0.0;0.0;1206.221;0.0;0.0;0;0;0;0
5414.0;32.2;18.2;209.7;1.0;1.0;1.0;1.0;4484.175;32.2;118.973;0.0;1185.116;-0.0;12.2;0.0;0.0;-20;695.3;-0.0;118.973;-0.0;-0.0;0.0;1185.116;0.0;0.0;0;0;0;0
5415.0;29.4;18.7;205.3;1.0;1.0;1.0;1.0;3713.469;29.4;119.209;0.0;1181.829;-0.0;9.4;0.0;-0.0;-20;675.3;0.0;119.209;0.0;-0.0;0.0;1181.829;0.0;0.0;0;0;0;0
5416.0;33.8;18.4;222.2;1.0;1.0;1.0;1.0;6112.521;33.8;118.838;0.0;1186.889;-0.0;13.8;0.0;0.0;-20;655.3;0.0;118.838;0.0;-0.0;0.0;1186.889;0.0;0.0;0;0;0;0
5417.0;29.4;18.6;189.9;1.0;1.0;1.0;1.0;-10122.343;29.4;119.209;0.0;1181.829;-0.0;9.4;0.0;-0.0;-20;635.3;-0.0;119.209;0.0;-0.0;0.0;1181.829;0.0;0.0;0;0;0;12000
5418.0;27.0;17.8;185.9;1.0;1.0;1.0;1.0;-10810.913;27.0;119.411;0.0;1178.815;-0.0;7.0;0.0;0.0;-20;615.3;-0.0;119.411;0.0;-0.0;0.0;1178.815;0.0;0.0;0;0;0;12000
5419.0;26.1;17.2;213.4;1.0;1.0;1.0;1.0;-7603.418;26.1;119.486;0.0;1177.635;-0.0;6.1;0.0;0.0;-20;595.3;-0.0;119.486;-0.0;-0.0;0.0;1177.635;0.0;0.0;0;0;0;12000
5420.0;29.0;16.1;251.1;1.0;1.0;1.0;1.0;8502.84;29.0;191.432;0.0;2083.45;0.0;0.0;0.0;149.0;120;715.3;0.0;120.0;-0.0;71.432;0.0;1168.88;0.0;914.57;0;0;0;0
5421.0;34.2;15.0;270.3;1.0;1.0;1.0;1.0;11063.3;34.2;117.12;0.0;1203.862;0.0;34.2;0.0;0.0;0;715.3;0.0;117.12;-0.0;-0.0;0.0;1203.862;0.0;0.0;0;0;0;0
5422.0;36.1;13.8;224.8;1.0;1.0;1.0;1.0;6626.605;36.1;118.644;0.0;1189.31;-0.0;16.1;0.0;0.0;-20;695.3;-0.0;118.644;-0.0;-0.0;0.0;1189.31;0.0;0.0;0;0;0;0
5423.0;37.9;12.9;228.8;1.0;1.0;1.0;1.0;7263.187;37.9;118.493;0.0;1191.104;-0.0;17.9;0.0;0.0;-20;675.3;-0.0;118.493;-0.0;0.0;0.0;1191.104;0.0;0.0;0;0;0;0
5424.0;50.6;12.4;176.8;1.0;1.0;1.0;1.0;2346.583;50.6;117.423;0.0;1201.533;-0.0;30.6;0.0;0.0;-20;655.3;0.0;117.423;0.0;0.0;0.0;1201.533;0.0;0.0;0;0;0;0
5425.0;52.3;12.3;175.6;1.0;1.0;1.0;1.0;2378.012;52.3;117.28;0.0;1202.664;-0.0;32.3;0.0;0.0;-20;635.3;-0.0;117.28;-0.0;-0.0;0.0;1202.664;0.0;0.0;0;0;0;0
5426.0;45.0;11.7;199.7;1.0;1.0;1.0;1.0;4487.992;45.0;117.895;0.0;1197.387;0.0;25.0;0.0;0.0;-20;615.3;0.0;117.895;0.0;-0.0;0.0;1197.387;0.0;0.0;0;0;0;0
5427.0;39.4;11.2;183.2;1.0;1.0;1.0;1.0;2002.024;39.4;118.367;0.0;1192.535;-0.0;19.4;-0.0;-0.0;-20;595.3;0.0;118.367;-0.0;0.0;0.0;1192.535;0.0;0.0;0;0;0;0
5428.0;29.3;10.6;172.7;1.0;1.0;1.0;1.0;-181.74;29.3;119.217;0.0;1181.707;-0.0;9.3;0.0;-0.0;-20;575.3;-0.0;119.217;-0.0;-0.0;0.0;1181.707;0.0;0.0;0;0;0;0
5429.0;24.0;10.4;196.3;1.0;1.0;1.0;1.0;2174.577;24.0;119.663;0.0;1174.774;-0.0;4.0;0.0;0.0;-20;555.3;-0.0;119.663;-0.0;-0.0;0.0;1174.774;0.0;0.0;0;0;0;0
5430.0;23.5;10.8;211.7;1.0;1.0;1.0;1.0;3975.95;23.5;119.705;0.0;1174.07;-0.0;3.5;0.0;0.0;-20;535.3;-0.0;119.705;-0.0;0.0;0.0;1174.07;0.0;0.0;0;0;0;0
5431.0;26.3;11.2;198.3;1.0;1.0;1.0;1.0;2609.497;26.3;119.47;0.0;1177.9;-0.0;6.3;0.0;0.0;-20;515.3;-0.0;119.47;0.0;-0.0;0.0;1177.9;0.0;0.0;0;0;0;0
5432.0;23.4;11.3;208.1;1.0;1.0;1.0;1.0;3536.715;23.4;119.714;0.0;1173.928;-0.0;3.4;0.0;-0.0;-20;495.3;-0.0;119.714;-0.0;0.0;0.0;1173.928;0.0;0.0;0;0;0;0
5433.0;24.1;11.5;177.2;1.0;1.0;1.0;1.0;-102.389;24.1;119.655;0.0;1174.914;-0.0;4.1;0.0;0.0;-20;475.3;-0.0;119.655;0.0;0.0;0.0;1174.914;0.0;0.0;0;0;0;0
5434.0;29.2;11.9;197.0;1.0;1.0;1.0;1.0;2706.432;29.2;119.225;0.0;1181.585;-0.0;9.2;0.0;-0.0;-20;455.3;0.0;119.225;-0.0;0.0;0.0;1181.585;0.0;0.0;0;0;0;0
5435.0;32.9;12.8;224.9;1.0;1.0;1.0;1.0;6353.98;32.9;118.914;0.0;1185.901;-0.0;12.9;0.0;0.0;-20;435.3;-0.0;118.914;0.0;-0.0;0.0;1185.901;0.0;0.0;0;0;0;0
5436.0;46.4;14.0;177.6;1.0;1.0;1.0;1.0;2020.705;46.4;117.777;0.0;1198.486;0.0;26.4;0.0;0.0;-20;415.3;-0.0;117.777;-0.0;0.0;0.0;1198.486;0.0;0.0;0;0;0;0
5437.0;54.2;15.4;203.1;1.0;1.0;1.0;1.0;5792.812;54.2;117.12;0.0;1203.862;0.0;34.2;0.0;0.0;-20;395.3;-0.0;117.12;-0.0;-0.0;0.0;1203.862;0.0;0.0;0;0;0;0
5438.0;56.9;16.2;221.0;1.0;1.0;1.0;1.0;-1842.987;56.9;116.893;0.0;1205.449;0.0;36.9;0.0;0.0;-20;375.3;-0.0;116.893;-0.0;-0.0;0.0;1205.449;0.0;0.0;0;0;0;10000
5439.0;51.3;16.5;189.9;1.0;1.0;1.0;1.0;-11045.193;51.3;117.365;0.0;1202.006;0.0;31.3;0.0;0.0;-20;355.3;-0.0;117.365;-0.0;-0.0;0.0;1202.006;0.0;0.0;5000;0;0;10000
5440.0;49.8;16.7;179.1;1.0;1.0;1.0;1.0;-10669.637;49.8;147.652;288.906;1170.339;48.159;121.641;0.0;0.0;120;475.3;40.693;106.959;0.0;-0.0;288.906;1170.339;0.0;0.0;0;0;0;10000
5441.0;44.9;16.7;177.5;1.0;1.0;1.0;1.0;-18139.114;44.9;117.903;0.0;1197.306;-0.0;24.9;0.0;-0.0;-20;455.3;0.0;117.903;0.0;0.0;0.0;1197.306;0.0;0.0;0;0;10000;10000
